probeset,human1,human2,human3,human4,chimp1,chimp2,chimp3,chimp4
1552566_at,2.59694862745541,2.9752207486902,2.55034146828167,2.5974533127727,2.58852296936683,3.1218033557355,3.16330320847381,2.85549874255875
1552568_at,2.73065683625873,2.73961412910432,2.88129986979949,2.69627808131237,2.88129986979949,2.73534858734612,2.80069779891081,2.5812840894757
1552569_a_at,3.83140060396492,3.76094491453797,3.99236510940095,3.85331402647819,3.25841937110421,3.7269780655481,3.41462697158489,3.8816425057265
1552570_at,5.97821849558009,6.04815997932569,6.22394118685946,5.855138287915,5.83835995205409,5.94352702364755,6.29104383468051,6.05249993117298
1552572_a_at,2.42569475911541,2.59281106106816,2.70433546368473,3.03152739735356,2.60086783180591,2.69839594120516,2.74711540511008,2.69667151202488
1552573_s_at,3.4714536219477,3.50451164323311,3.36622903294458,3.93886440964566,4.18612865010711,6.50601936089183,5.82193950727798,4.52691569663604
1552575_a_at,2.26008175702945,2.18066228555575,2.32970590286079,2.24876058070227,2.36711636258821,2.15146958094514,2.3743331031089,2.52676341595895
1552576_at,3.98565529367815,3.72771927853669,3.90936387938269,4.10610908769647,4.45118845177077,4.16653714695215,4.10827921826282,4.28806934503126
1552578_a_at,4.25306833448986,3.95128666119414,4.44631213961292,4.08330015993744,4.54360144923944,4.54230968863376,4.23331684677247,4.325461317333
1552579_a_at,4.3880801651772,4.29905278854602,4.19908867303084,4.11289962406328,4.28024109678448,4.35800724349716,4.44841333542368,4.04195578412869
1552580_at,2.42051410745401,2.35410992328415,2.52047750282441,2.45382786020397,2.78131858739221,2.7559354704827,2.64649441728245,2.37794311995944
1552582_at,2.32008980734549,2.1633815293065,2.29119442969681,2.04535389746317,2.14906821566333,2.47764108252431,2.54509842367557,2.35692372907499
1552583_s_at,2.05068898280739,2.34758046897219,2.28864609613143,1.8806885304228,2.19486785389926,2.24795669490809,2.3128848648197,2.23809659156856
1552584_at,3.13965326613223,3.20330647016731,3.23391495618126,3.23391495618126,3.07793623293247,3.17200332836721,3.39059075436827,3.43090338943662
1552585_s_at,4.75333895073467,5.22669076637498,4.9499518268401,4.54921704118361,3.19727894129079,6.06966803233413,5.53859872511211,2.79836256840955
1552586_at,3.35093285600928,3.39495202071818,3.71874549050365,3.39492308657165,3.60858115766279,3.83991597316857,3.8342431116132,3.64760381369646
1552587_at,2.4334793602621,2.69040586327043,2.10259099231677,2.51767700986083,2.10259099231677,2.1874640216446,2.22535506893093,2.14352718637749
1552588_a_at,6.73871867719613,6.72854066716469,6.6587403040217,6.77354556210327,7.01677751326794,6.61650276575622,6.51716589663385,6.84805169706728
1552590_a_at,3.21879310867005,3.55170272517572,2.89879751780367,3.74295624410731,2.66896477359551,3.06981241586754,2.99262825060303,2.80641755597722
1552592_at,3.0014185827457,4.46713710796938,3.55792271158121,3.73736163723769,2.70425661294805,2.81480884373181,3.09680255848256,2.55141398384148
1552594_at,5.17992681271487,5.03885900154603,5.11886067558827,5.2666746527002,5.31832209031116,5.6094557755117,5.41492861939726,4.92572593833377
1552596_at,6.38148872127444,6.53164440137699,6.07540261459102,5.9067265986817,5.12211178118242,5.5414457035016,5.75067443093465,3.63721802218434
1552598_at,1.9489488853403,2.32148848089043,1.81598890962563,1.86014645150392,1.98488748068577,2.29838525883749,2.29636165354303,2.30546466306873
1552599_at,3.62739677919974,3.50532359054539,3.65694413598433,3.85812169528966,4.9824096865492,4.1626216691356,3.96121146232597,4.60370862164349
1552602_at,6.8824040206146,6.53873883938339,6.76573148234852,6.74706172292969,7.03064319181305,6.45636857848038,6.6031165564462,6.72219061153376
1552604_at,1.9915205565565,2.02722133978799,1.90693517404226,2.03583001560424,2.32586945094673,2.20557578430785,2.08109988479651,1.97164857342498
1552605_s_at,2.58844947749006,2.36829694400557,2.58660795988477,2.5812840894757,2.70786154823354,2.71080193144848,2.59407336617651,2.76208599734937
1552607_at,3.92008966502868,3.98705641683476,3.61537613788043,4.05522111249824,3.9135467261673,3.93632145458992,4.29426834988099,3.82552679900573
1552608_at,2.10675118683683,2.07275850209311,1.93812002920702,2.08131164542662,2.17661144034227,2.11470682253217,2.38998002376762,1.97841813568093
1552609_s_at,3.1433380186009,3.58925076725065,2.8666181405538,3.02152674111898,2.5776106662875,2.55957416182627,2.50277958505485,2.40647357623169
1552610_a_at,3.68007210475386,3.71338736074523,3.35558567392906,3.92701158291706,3.33259772354332,3.05780004909035,3.52365767608954,3.16676613566061
1552611_a_at,2.50149145145889,2.46238597337621,2.65335162630877,2.51010803814923,2.21758506990404,2.58722813244413,2.81385411802106,2.92975989662604
1552612_at,3.18693196224937,3.16893600488076,3.24282577361466,3.15751473302362,3.32508862065953,3.29659842599611,3.35830592608735,3.26086433585464
1552613_s_at,2.53757924534516,2.44339339961541,2.30586706204251,2.38921101991133,2.82158699385741,2.40855626067104,2.27975238992572,2.64011672720688
1552615_at,2.72455228404317,3.09283252790979,3.11796318440641,3.05208448999434,3.23102490232625,3.34167894777173,3.37771468975106,3.1166437362691
1552616_a_at,3.6177374985959,3.78188303201107,3.64277923248964,3.41160953385736,2.98859149327308,2.85736564367136,2.98859149327308,2.44017079389886
1552617_a_at,3.58679223316203,3.58642600939835,3.65825652939184,3.57863743186624,2.30898131221447,2.73330500171894,2.56163534560803,2.62930971800146
1552618_at,3.70217749953333,3.72849201860111,3.69264480300647,3.60663393983378,3.68802773336862,3.80897730183751,3.96543551679827,3.73714213452525
1552619_a_at,8.16631891803824,8.13329955117636,7.87327934878311,8.08517982199706,7.51266231976198,7.8628765499799,7.62849979481743,7.77723695587242
1552620_at,6.67373747829382,6.52396340767759,6.05451420280262,6.8062370957698,6.01063913196908,5.76318928164342,5.65153137361041,5.72102809960694
1552621_at,3.37355204084017,3.1115877065961,3.281196436059,2.92421191122052,3.25909680419967,4.02481556264858,3.12182050882784,3.37355204084017
1552622_s_at,1.95097050060133,1.95117938608905,2.10715344951089,1.96233536815107,1.8962301259004,1.88455903414816,1.98795003172282,1.86191273651958
1552623_at,2.85976043015624,2.50641344761052,3.12918939411099,3.3233789138393,2.37216235352389,2.52011200928973,2.02955147827719,2.59327994671295
1552625_a_at,3.88353919669195,4.08258021889631,4.26017069473635,3.97364457472448,4.61707102387567,4.2111141568994,4.31132171466611,4.27610092914791
1552626_a_at,2.95120290487442,2.83034561938149,2.89940367602881,2.8844329577328,2.82833411795837,3.23866835096921,3.28927364007861,3.12239681029882
1552627_a_at,7.55168416370441,7.36745943868435,7.28983599905338,7.58776980048213,7.23628629238687,7.06365567598191,6.96474892101008,7.12596661318058
1552628_a_at,3.92987174935461,3.75605882968313,3.94950610123203,3.67427232308095,3.61552835983699,3.65694413598433,4.12148419323763,3.61878908828121
1552629_a_at,1.95656156867061,2.32138106286355,1.78916166053937,2.00940403421932,1.72360669290939,2.15413332875217,1.99168553401543,1.93228255795255
1552630_a_at,5.76685299748236,5.69664140611997,5.5111664592292,5.48371489985403,6.06602170628575,5.7312099896684,5.62040459863291,5.7044528765875
1552631_a_at,5.37864354551613,5.45742581726342,5.26300729486847,5.25371151387275,5.08058620943978,5.96140813211299,5.63211234357367,5.87391573819529
1552632_a_at,3.12379176450629,3.30311484784279,3.32313141471093,3.08898332903952,3.18436730477638,3.27733560579115,3.41843120962658,3.03874571273595
1552633_at,6.27300494691204,6.51290110016174,6.10411988737938,6.08771676383012,5.87183156436721,6.00952061281386,6.12675957536821,6.03890993917465
1552634_a_at,5.59236335722308,5.76330713879606,5.66322453114154,5.44121032154048,5.96571194150921,5.54640521674151,5.35068511984738,5.27501972322869
1552637_at,5.69304821495007,6.48577886058105,6.81057024489852,3.28780097984641,6.90985548383076,6.87182497841887,7.2679277486056,5.24844141941223
1552639_at,4.18922682860458,4.21861694362506,4.4075034942056,4.25487118262706,4.37433358197399,4.68742971458882,4.68906643940335,4.33872550849735
1552641_s_at,2.44470502762235,2.47001213383756,2.61271462605891,2.49915991397556,2.64057143559019,2.49915991397556,2.57438651303577,2.5072230762661
1552643_at,4.76134348245577,4.80207824819354,5.13923726610447,4.76950604093632,5.94137766918428,4.87963787191394,5.16070581215848,5.28440067151616
1552644_a_at,2.55744800809225,2.24019610283891,2.34803276234077,2.25787357604076,3.12147761496917,2.54963277595534,2.88794429669635,2.94524518180896
1552646_at,5.60050222495494,5.69509667427274,5.77617114129147,5.78201905474405,6.10480754844566,5.84554504106716,6.17486836644629,6.32683092371204
1552648_a_at,6.51367811402283,6.51326788116327,5.76279200592547,6.68470466997059,7.40511478835416,6.60545453428812,7.27703987871582,8.23444354033461
1552649_a_at,5.10672984744666,4.33266593392925,4.38197547434714,4.44894595353791,3.77536658042633,3.87011349762257,3.74512804907332,3.90127619121103
1552651_a_at,8.54921216860984,8.31910157572622,8.2291957422538,8.25105653639975,8.01441303189012,8.17743697960982,8.0997784320039,8.24361854628865
1552652_at,7.44431232999227,7.85228813933238,7.09080396460227,7.70198618720172,7.27222585490538,8.70765399076054,8.71259531239097,8.78197303841132
1552656_s_at,7.56573102852713,7.6873922478205,7.49092803722093,7.55713157689938,6.47378646829668,6.76826412222473,6.83460953762644,7.17874680553214
1552657_a_at,6.99596235311745,6.29062939400504,7.45150209896476,6.29453443983567,5.36292346933701,3.08576688068071,5.44450425748502,4.76275596143499
1552658_a_at,3.39616522561092,3.87661289404551,3.3291789063839,3.56349766963369,3.48307842158602,3.1643573328214,2.99656329218202,3.35917220947888
1552660_a_at,6.03052989635157,5.573505319679,5.79515475781986,5.96875512872439,6.30881700016368,6.06112121251749,5.65106631823326,5.80890558849521
1552661_at,3.39090385134318,3.74133445935706,3.67953995351162,3.68588213438837,3.62090024040196,3.65001484974778,3.17332937192286,3.9386341638044
1552662_a_at,4.7151579644306,4.91770075342393,4.87436235904446,4.8224590231134,5.37927054819629,5.73686150070701,5.13944560644406,5.62795691378107
1552663_a_at,7.43706642168613,6.8469981877329,7.41919820235738,7.1832169677825,6.98198283243623,7.04887965504222,7.14881230688678,7.24685173745176
1552664_at,7.6661856929032,6.95679680756655,7.47469452770084,7.06458300911166,6.95186082319764,6.85688395907181,7.04274978530354,7.18895028783712
1552665_at,6.32381047168072,6.42277458084006,5.86811349397167,6.31593892231839,6.48548768269158,6.63594886369962,6.49560633899377,6.92281484061046
1552666_a_at,7.05621635009209,6.6997636797125,6.70435130062347,6.78631754859224,8.37955377641009,7.0461104615705,7.1158586233686,7.63410425390125
1552667_a_at,4.10854947919751,4.6200332847889,3.7468647256431,4.50281714926812,4.12099899149392,4.25377419781281,4.07559380463458,4.02525241478528
1552669_at,3.06624107420172,3.24565477085204,3.50543377805998,3.43118873391543,2.79029737876357,2.72600273309149,2.62309943997418,2.38063825097167
1552670_a_at,1.99029616476289,1.91244286279451,2.06892773456169,1.95080429026619,1.81774296180944,1.99754929155222,2.50319410480589,2.03437726272213
1552671_a_at,1.94026287270181,1.79566059960378,1.75409738477126,1.7765544253577,1.91435772796699,2.08835884173489,2.08331429230878,1.89666556497533
1552672_a_at,3.01110247136197,5.53632428136447,3.4520085817535,3.50033272264949,2.52739760897547,2.12344770274717,2.53481278725766,2.76741093765147
1552673_at,3.96389882988387,4.5897869074693,3.81257655379968,3.89305556457133,3.22154445924169,3.79137621916338,3.4478758020414,3.43930033214132
1552674_at,2.68760297236847,2.42382455206456,2.13153957249817,2.68961061778367,2.58660210042905,2.73330500171894,2.97346899760455,3.12740977920461
1552675_at,6.22779512462494,5.34046087481327,4.46569239077201,6.32280789826132,5.92889747453625,4.19786343791768,4.06367523891149,6.21425822613139
1552676_at,4.45629541398829,4.11592492315988,4.45481478823971,4.35419310738993,4.54119611798595,4.78547124409297,4.4288750062622,4.5765941411249
1552677_a_at,2.31626017941164,2.14951802401672,1.91618561950167,2.32097367377063,2.73330500171894,2.65265920516215,2.28213421525281,2.41215300350162
1552678_a_at,3.87832647705561,4.18710790493302,3.32648616146068,3.84860161827505,3.97746317332724,4.54074991193164,5.07434751470146,4.19153793444401
1552680_a_at,2.24518018207292,2.49933401292209,2.22686845768244,2.30227803374782,2.1137258026037,2.84437606771027,2.93524565939215,2.7581035122647
1552682_a_at,3.74937570025223,3.83149608768189,4.19370556129326,4.1358064447226,4.71126065207802,4.26017069473635,4.30428054802833,5.06963334726863
1552684_a_at,2.33437596977007,2.25230417092325,2.44879543837098,2.35100274561288,2.46633663250294,2.70428523170798,3.08314127968078,2.46087771536668
1552685_a_at,3.79185523109669,4.66304360008463,4.23477953896854,4.08258021889631,4.46329588814018,3.99210315833851,4.23477953896854,4.07086128682457
1552686_at,4.03695756292219,4.52042872050264,4.20791949183718,4.01964971148679,6.16367484678174,5.79922601710611,5.56762065957052,5.57446330996587
1552687_a_at,4.15391901622994,4.33375359972937,4.41293148301362,4.31261733324498,4.07360285233076,4.34791625314559,4.50862062788307,4.2207041059519
1552689_at,2.533661219132,2.19837040062475,2.15273425970906,2.19326145638933,2.32040766111311,2.39974710594831,2.32161822729116,2.14399484099187
1552690_a_at,2.98560455076006,3.22866083899769,2.53132121709368,3.21614084967565,3.32173039157108,3.26139975811986,3.47771451537237,3.01574445030958
1552691_at,6.11025683225531,6.39785330843308,6.31289023905163,5.86275536567091,7.0091305373499,7.38128033054282,7.19567423839132,7.83902273954532
1552693_at,6.02060122904166,6.20240157987221,6.42979373134547,5.73945146664167,6.20240157987221,6.37992080499042,6.71016497969974,6.160421054603
1552694_at,3.36362136817791,3.56506437481255,3.53407024579426,3.87419659839598,3.63113687426725,4.01569810200416,3.87182979561144,3.52676179853266
1552695_a_at,5.72098623132971,5.2221573886332,4.9510718114738,5.05261456998273,5.0241142031828,4.58707243968982,4.7151579644306,4.86849875104046
1552696_at,6.79693801543646,6.4621926027189,5.95637463979862,6.42705006288085,7.29897701253656,6.7881675830224,6.65221589167292,6.91433969810246
1552698_at,3.84828649682051,3.94006722098868,3.72766993751904,4.01709843878453,3.98121384340623,4.06497396801297,3.92937118623806,3.84796735281045
1552701_a_at,4.75766766863128,5.01617277720879,4.94098300799148,4.85175132253397,4.96835272895154,5.14647726092134,5.03846743020935,5.08725056325788
1552703_s_at,3.45464366097559,3.64644812836792,4.06132237734159,3.72131345271285,3.90453726544481,3.62175233491987,3.81017846693699,3.87954400403709
1552705_at,7.94011501035184,8.13055442949923,7.9586269430017,7.93208489612228,7.0388846061162,8.03703142957284,8.52207877006883,7.68959124347024
1552708_a_at,6.36879182493605,6.6938026590635,6.63716265219026,6.61348063935986,5.86789406356898,6.90649594623696,7.09044689627058,6.36879182493605
1552711_a_at,2.69269527124995,3.18132412654637,2.70186192564849,2.69618311610362,2.42768960159726,2.64099634928125,2.75453291587827,2.69837408079482
1552712_a_at,2.78185809466847,2.55281316472002,2.42497408878217,2.90995982689833,1.95806095485341,2.05915636248982,2.12669610779814,1.7976789392228
1552713_a_at,2.52874468657251,3.19332580946812,2.79604324993021,2.60434997317066,2.58006662482691,3.1108608161571,4.63011013890251,3.36760417597954
1552714_at,2.36571923665413,2.60102946783233,2.10678638826591,2.43844117704349,2.42307532527252,2.08053679184474,2.06697389927346,2.21979463830419
1552715_a_at,4.90092859651348,4.58623002051621,4.61437416980298,4.42514729643121,5.0688966551717,4.96740344869829,5.05513176147623,4.89656976704586
1552716_at,5.45037044302492,5.47571514799758,5.52573125912615,5.34711316681,5.76817467288593,5.68432756746032,5.88561990056368,5.76817467288593
1552717_s_at,4.14345279740028,4.36478943215985,4.23032882546017,4.34216312494528,5.3345981507665,4.67828721031157,4.72031508212136,4.36992405743936
1552718_at,2.33270690657016,2.57607847690282,2.88697383106804,2.32040498620725,2.21758506990404,2.52991498154234,2.95668277314905,2.34310651840115
1552719_at,4.42109931576346,3.93093737932467,4.60574996645849,4.2077081421388,4.62028431732008,5.49637577742239,4.52150339806027,4.85572382314722
1552721_a_at,4.09096370578096,2.39152685433169,2.64595334734293,2.24506576651759,2.471974930889,2.76071037813094,2.48078418188248,2.49282678424473
1552722_at,3.11138784787155,3.54895469045661,3.21860386237167,3.17992196362986,3.6200246368719,3.38570760687599,3.68846973696733,3.82418230893708
1552724_at,4.96576616306061,4.78311398081721,4.65613624693652,4.96576616306061,5.32305521503018,5.38457381185311,4.85819701705116,4.96576616306061
1552725_s_at,3.42996937220443,3.59002229020847,3.35116522870638,3.43917264487014,3.83299003242222,3.92614548076002,3.16283075268869,3.72419897930272
1552726_at,7.63085804461984,7.61304621716718,7.6873537483585,7.5114993081368,6.95448072771162,7.27725825344573,7.09039484137931,7.09913393531927
1552727_s_at,4.69709279275624,5.5212046629102,4.85197733678917,5.231059882749,4.62178094120475,5.089224508842,4.70837795971253,4.8285954967607
1552729_at,3.28380515583636,2.68486177615404,3.13478086439988,3.4376600674767,2.94121989098503,1.93224097926843,2.35318838309937,3.51860543372823
1552730_at,3.01563882535154,3.60075319128129,3.54737901858479,3.50336192299076,2.98326866955209,3.84104385990692,3.67014309519895,4.36226000063753
1552731_at,4.02424000450066,4.29969034766497,3.69607221464887,4.10461484143225,4.02186229522228,4.2870005958401,3.6593218452627,3.31740092216711
1552732_at,3.76269904199985,3.91139119866854,3.62085817134819,3.70769702624465,3.56506437481255,3.15134152518362,3.73073314110199,4.59179603884002
1552733_at,4.51290704919391,4.27771467623522,4.40750689818747,4.43960962039284,5.09793539181627,4.72860950347949,5.28891385235318,4.68755588211435
1552734_at,2.55196860204701,2.82271186300236,2.97205787963223,2.79027700156108,2.72225469456842,2.50149145145889,2.85019085728423,2.67657460994014
1552735_at,3.82038891708811,4.15544232482443,3.89873257969756,3.98034889356111,3.97409335762608,4.24238107744764,4.26366635033588,4.37484786405423
1552736_a_at,2.37938094662356,2.362703871225,2.32372930420621,2.4524250887763,2.67855321417251,2.2511013485869,2.18991017666312,2.31668296405404
1552737_s_at,3.54770559877253,3.37167342148005,3.40559741337052,3.66958066023844,3.69717708351215,3.23695308641111,3.80689784969531,3.22957804619566
1552738_a_at,4.7686342226989,5.2666746527002,5.01913943949169,5.10001145468025,4.59660206159868,4.56531454056508,4.78494916413249,5.45505048247117
1552739_s_at,2.08396200281588,2.11424671517417,1.98693414307774,2.05746379254297,3.06588861744925,2.25718043012902,2.49567184126428,2.22535044877334
1552740_at,5.80422967443969,5.67939187836854,5.7405430358667,5.65709288528133,5.85829468299909,5.93999674796686,5.87463690587953,5.82009893669146
1552742_at,5.89639259354732,5.9173516222061,6.17132230668425,5.85882751900113,8.62797999183854,6.30715077093237,6.3442244683384,6.02466426106069
1552743_at,2.80929965619651,3.03532330649027,2.81122745879808,2.69033584158863,2.81122745879808,3.094931938945,2.75387894138447,2.70513279021874
1552745_at,3.33866008946444,3.3657692655248,3.084324900419,3.66304223977567,3.96815272151009,3.49972306982839,3.35108544889523,3.71738926232528
1552747_a_at,5.48754710484884,3.27283116929126,2.8921981276095,4.52036005626118,1.93516874620972,2.34076176749721,2.22646306309457,2.45390442257595
1552749_a_at,6.16012030449814,6.73754313484154,5.71630956285619,6.39206562075724,6.49311049433855,5.95844573431174,6.42830767440479,6.92584264161011
1552750_at,1.83451280890355,1.87556940406285,2.30203359872572,2.10901720077511,2.10638718339479,2.10184071013871,2.18316069199895,1.9794469551227
1552751_a_at,2.33512956064097,2.26126255405914,2.26969410267113,2.10139311239297,2.59614208777611,3.40574176708154,3.19155692877812,3.92129771914752
1552752_a_at,6.31055581884957,6.38148872127445,6.31961551471874,6.65132772595131,6.11336181515446,6.61650276575622,6.2191078301416,6.21943096574516
1552754_a_at,3.48338285898753,3.87453191064659,3.92657424379038,3.81314357928285,5.1336281976823,4.0619532212336,4.25682034434293,3.69933166860767
1552755_at,3.30404674100383,2.98634787401982,3.19352176688274,3.09341943676564,4.1756157677351,3.05424541204047,3.33756594336413,3.25439213840053
1552757_s_at,5.25727529727851,5.45057486037667,5.38359679641312,5.2985893178894,5.82009893669146,5.79417823229849,5.68164848370345,5.86742371240075
1552758_at,3.21304135079577,3.45793769909428,3.56467629188421,3.37068285371679,3.67710523110235,3.19194501170645,3.05495373656897,3.42352360761558
1552760_at,4.22432032125099,4.84480070154341,5.12028420168135,4.73824123405032,3.62890733467506,3.65694413598433,3.65696899479694,4.01801448650769
